Film_title,Director,Average_rating,Genres,Total_ratings,Film_URL,,,,
Birds Do It,Andrew Marton,nan,"['Comedy', 'Action']",39,https://letterboxd.com/film/birds-do-it/,,,,
The Big Circus,Joseph M. Newman,3.2,['Drama'],244,https://letterboxd.com/film/the-big-circus/,,,,
The Bible: In the Beginning...,John Huston,3.02,"['History', 'Drama', 'Adventure']",2356,https://letterboxd.com/film/the-bible-in-the-beginning/,,,,
Black Angel,Roy William Neill,3.39,"['Thriller', 'Crime', 'Mystery']",2584,https://letterboxd.com/film/black-angel/,,,,
The Black Room,Roy William Neill,3.4,"['Horror', 'Crime']",1873,https://letterboxd.com/film/the-black-room/,,,,
Black Angels,Laurence Merrick,nan,"['Drama', 'Action']",157,https://letterboxd.com/film/black-angels-1970/,,,,
The Black Cat,Albert S. Rogell,2.99,"['Comedy', 'Horror', 'Mystery']",1771,https://letterboxd.com/film/the-black-cat-1941/,,,,
The Black Klansman,Ted V. Mikels,3.3,['Drama'],440,https://letterboxd.com/film/the-black-klansman/,,,,
The Black Scorpion,Edward Ludwig,2.86,"['Science Fiction', 'Horror']",2460,https://letterboxd.com/film/the-black-scorpion/,,,,
The Black Belly of the Tarantula,Paolo Cavara,3.22,"['Horror', 'Mystery', 'Thriller']",4951,https://letterboxd.com/film/the-black-belly-of-the-tarantula/,,,,
The Black Cat,Harold Hoffman,3.11,['Horror'],406,https://letterboxd.com/film/the-black-cat-1966/,,,,
The Black Sleep,Reginald Le Borg,2.93,"['Science Fiction', 'Horror']",1506,https://letterboxd.com/film/the-black-sleep/,,,,
The Black Raven,Sam Newfield,3.07,"['Horror', 'Mystery', 'Crime']",383,https://letterboxd.com/film/the-black-raven/,,,,
Black Friday,Arthur Lubin,3.06,"['Thriller', 'Horror', 'Mystery', 'Drama', 'Science Fiction', 'Crime']",2695,https://letterboxd.com/film/black-friday/,,,,
Black Pit of Dr. M,Fernando Méndez,3.48,['Horror'],1403,https://letterboxd.com/film/black-pit-of-dr-m/,,,,
The Black Castle,Nathan Juran,3.05,"['Horror', 'Mystery']",1188,https://letterboxd.com/film/the-black-castle/,,,,
The Black Camel,Hamilton MacFadden,3.17,"['Crime', 'Mystery']",556,https://letterboxd.com/film/the-black-camel/,,,,
Tomboy,Herb Freed,2.7,"['Comedy', 'Romance']",1062,https://letterboxd.com/film/tomboy/,,,,
Hollywood Hot Tubs,Chuck Vincent,2.94,['Comedy'],221,https://letterboxd.com/film/hollywood-hot-tubs/,,,,
Preppies,Chuck Vincent,nan,['Comedy'],153,https://letterboxd.com/film/preppies/,,,,
Lauderdale,Bill Milling,nan,nan,118,https://letterboxd.com/film/lauderdale/,,,,
The Malibu Bikini Shop,David Wechter,2.98,['Comedy'],438,https://letterboxd.com/film/the-malibu-bikini-shop/,,,,
Basic Training,Andrew Sugerman,nan,['Comedy'],185,https://letterboxd.com/film/basic-training/,,,,
Fraternity Vacation,James Frawley,2.74,"['Romance', 'Comedy']",1226,https://letterboxd.com/film/fraternity-vacation/,,,,
My Tutor,George Bowers,2.59,"['Drama', 'Romance', 'Comedy']",1953,https://letterboxd.com/film/my-tutor/,,,,
Private Lessons,Alan Myerson,2.47,"['Comedy', 'Romance']",1644,https://letterboxd.com/film/private-lessons/,,,,
Mahoney's Last Stand,"Alexis Kanner, Harvey Hart",nan,"['Comedy', 'Drama']",47,https://letterboxd.com/film/mahoneys-last-stand/,,,,
The Sky-Colored Seed,Hayao Miyazaki,3.41,['Animation'],1931,https://letterboxd.com/film/the-sky-colored-seed/,,,,
Breaker Morant,Bruce Beresford,3.96,"['History', 'War', 'Drama']",7648,https://letterboxd.com/film/breaker-morant/,,,,
Wattstax,Mel Stuart,4,"['Documentary', 'Music']",2404,https://letterboxd.com/film/wattstax/,,,,
Nightwatching,Peter Greenaway,3.52,"['Drama', 'History']",2129,https://letterboxd.com/film/nightwatching/,,,,
The Baby of Mâcon,Peter Greenaway,3.82,"['History', 'Drama']",4500,https://letterboxd.com/film/the-baby-of-macon/,,,,
Mei and the Kittenbus,Hayao Miyazaki,3.87,"['Fantasy', 'Animation', 'Adventure']",4167,https://letterboxd.com/film/mei-and-the-kittenbus/,,,,
The Small World of Sammy Lee,Ken Hughes,3.69,['Drama'],715,https://letterboxd.com/film/the-small-world-of-sammy-lee/,,,,
La Notte,Michelangelo Antonioni,4.29,"['Drama', 'Romance']",60072,https://letterboxd.com/film/la-notte/,,,,
Son of the White Mare,Marcell Jankovics,4.21,"['Adventure', 'Animation', 'Fantasy']",17256,https://letterboxd.com/film/son-of-the-white-mare/,,,,
Basket Case 3: The Progeny,Frank Henenlotter,2.84,"['Horror', 'Comedy']",6477,https://letterboxd.com/film/basket-case-3-the-progeny/,,,,
Assault Girls,Mamoru Oshii,2.88,"['Action', 'Horror', 'Science Fiction']",771,https://letterboxd.com/film/assault-girls/,,,,
Chocolate Strawberry Vanilla,Stuart Simpson,3.22,"['Comedy', 'Drama', 'Horror']",514,https://letterboxd.com/film/chocolate-strawberry-vanilla/,,,,
The Frighteners,Peter Jackson,3.45,"['Comedy', 'Horror']",59684,https://letterboxd.com/film/the-frighteners/,,,,
Sausage Party,"Greg Tiernan, Conrad Vernon",2.27,"['Adventure', 'Fantasy', 'Comedy', 'Animation']",450581,https://letterboxd.com/film/sausage-party/,,,,
Shivers,David Cronenberg,3.22,"['Science Fiction', 'Horror']",45550,https://letterboxd.com/film/shivers/,,,,
Proxy,Zack Parker,3,"['Drama', 'Thriller', 'Horror']",3544,https://letterboxd.com/film/proxy/,,,,
Knockaround Guys,"Brian Koppelman, David Levien",2.81,"['Crime', 'Thriller']",5373,https://letterboxd.com/film/knockaround-guys/,,,,
Battle Royale II: Requiem,"Kenta Fukasaku, Kinji Fukasaku",2.32,"['Thriller', 'Action']",14620,https://letterboxd.com/film/battle-royale-ii-requiem/,,,,
Torque,Joseph Kahn,2.46,"['Action', 'Crime', 'Comedy']",10149,https://letterboxd.com/film/torque/,,,,
Dagon,Stuart Gordon,3.12,"['Fantasy', 'Thriller', 'Horror']",21426,https://letterboxd.com/film/dagon/,,,,
Wilderness,M.J. Bassett,2.91,"['Horror', 'Action']",2273,https://letterboxd.com/film/wilderness-2006/,,,,
I Am Not a Serial Killer,Billy O'Brien,3.25,"['Thriller', 'Mystery', 'Horror', 'Drama']",17867,https://letterboxd.com/film/i-am-not-a-serial-killer/,,,,
The Tall Man,Pascal Laugier,2.65,"['Mystery', 'Horror', 'Thriller']",17593,https://letterboxd.com/film/the-tall-man/,,,,
Marci X,Richard Benjamin,2.33,['Comedy'],1103,https://letterboxd.com/film/marci-x/,,,,
"As Above, So Below",John Erick Dowdle,3.23,"['Horror', 'Thriller']",347080,https://letterboxd.com/film/as-above-so-below-2014/,,,,
Dead & Buried,Gary Sherman,3.44,"['Horror', 'Mystery']",24479,https://letterboxd.com/film/dead-buried/,,,,
The Green Inferno,Eli Roth,2.35,"['Horror', 'Adventure']",81215,https://letterboxd.com/film/the-green-inferno/,,,,
The Caller,Matthew Parkhill,2.86,"['Mystery', 'Horror', 'Thriller']",3282,https://letterboxd.com/film/the-caller-2011/,,,,
Blood and Black Lace,Mario Bava,3.73,"['Horror', 'Thriller', 'Mystery']",46624,https://letterboxd.com/film/blood-and-black-lace/,,,,
Blast-Off Girls,Herschell Gordon Lewis,nan,"['Drama', 'Music', 'Comedy', 'Action']",162,https://letterboxd.com/film/blast-off-girls/,,,,
Blackout,Eddy Matalon,3.05,"['Thriller', 'Action']",324,https://letterboxd.com/film/blackout-1978/,,,,
Blackenstein,William A. Levey,2.13,"['Science Fiction', 'Horror', 'Action']",2620,https://letterboxd.com/film/blackenstein/,,,,
The Blancheville Monster,Alberto De Martino,3.01,['Horror'],949,https://letterboxd.com/film/the-blancheville-monster/,,,,
Blood,Andy Milligan,3.03,['Horror'],810,https://letterboxd.com/film/blood-1973/,,,,
Blood Bath,Joel M. Reed,nan,['Horror'],171,https://letterboxd.com/film/blood-bath-1975/,,,,
The Blonde Pick-Up,Robert C. Dertano,2.36,['Drama'],530,https://letterboxd.com/film/the-blonde-pick-up/,,,,
Blood Bath,"Jack Hill, Stephanie Rothman",3,['Horror'],2094,https://letterboxd.com/film/blood-bath/,,,,
Blade,Ernest Pintoff,nan,"['Horror', 'Thriller', 'Mystery']",130,https://letterboxd.com/film/blade-1973/,,,,
Black Zoo,Robert Gordon,nan,['Horror'],186,https://letterboxd.com/film/black-zoo/,,,,
Blacula,William Crain,3.08,"['Fantasy', 'Horror']",15958,https://letterboxd.com/film/blacula/,,,,
Tombs of the Blind Dead,Amando de Ossorio,3.2,['Horror'],7051,https://letterboxd.com/film/tombs-of-the-blind-dead/,,,,
The Party Animal,David Beaird,2.93,['Comedy'],433,https://letterboxd.com/film/the-party-animal/,,,,
Bikini Summer,Robert Veze,2.87,['Comedy'],206,https://letterboxd.com/film/bikini-summer/,,,,
Body Waves,P.J. Pesce,nan,['Comedy'],111,https://letterboxd.com/film/body-waves/,,,,
Party Camp,Gary Graver,nan,['Comedy'],145,https://letterboxd.com/film/party-camp/,,,,
The Bikini Carwash Company,Ed Hansen,2.87,['Comedy'],482,https://letterboxd.com/film/the-bikini-carwash-company/,,,,
Hot Chili,William Sachs,2.88,['Comedy'],238,https://letterboxd.com/film/hot-chili/,,,,
Hot Resort,John Robins,2.82,['Comedy'],213,https://letterboxd.com/film/hot-resort/,,,,
Bikini Summer II,Jeff Conaway,nan,['Comedy'],139,https://letterboxd.com/film/bikini-summer-ii/,,,,
Last Resort,Zane Buzby,2.59,['Comedy'],713,https://letterboxd.com/film/last-resort-1986/,,,,
Beach Fever,Alexander Tabrizi,nan,['Comedy'],36,https://letterboxd.com/film/beach-fever/,,,,
Window Water Baby Moving,Stan Brakhage,4.01,['Documentary'],7155,https://letterboxd.com/film/window-water-baby-moving/,,,,
Fast Company,David Cronenberg,2.74,"['Drama', 'Action']",5266,https://letterboxd.com/film/fast-company/,,,,
Election,Johnnie To,3.83,"['Crime', 'Thriller', 'Drama']",16005,https://letterboxd.com/film/election-2005/,,,,
The Shop on Main Street,"Ján Kadár, Elmar Klos",4.2,"['Drama', 'War']",8105,https://letterboxd.com/film/the-shop-on-main-street/,,,,
Fiddler on the Roof,Norman Jewison,4.1,"['Drama', 'Romance']",44260,https://letterboxd.com/film/fiddler-on-the-roof/,,,,
Last Train Home,Lixin Fan,3.86,"['Drama', 'Documentary']",2500,https://letterboxd.com/film/last-train-home/,,,,
Morgiana,Juraj Herz,3.82,"['Drama', 'Horror']",6567,https://letterboxd.com/film/morgiana/,,,,
Blind Detective,Johnnie To,3.42,"['Thriller', 'Crime', 'Action', 'Comedy']",3544,https://letterboxd.com/film/blind-detective/,,,,
The Emperor's Naked Army Marches On,Kazuo Hara,4.3,['Documentary'],6566,https://letterboxd.com/film/the-emperors-naked-army-marches-on/,,,,
Jesus Christ Superstar,Norman Jewison,3.75,"['Drama', 'Music']",35716,https://letterboxd.com/film/jesus-christ-superstar/,,,,
A Viking Saga: The Darkest Day,Chris Crow,nan,"['Thriller', 'Action', 'Adventure']",91,https://letterboxd.com/film/a-viking-saga-the-darkest-day/,,,,
Saturday Morning Massacre,Spencer Parsons,2.68,['Horror'],669,https://letterboxd.com/film/saturday-morning-massacre/,,,,
Escape Plan,Mikael Håfström,2.88,"['Action', 'Thriller']",90716,https://letterboxd.com/film/escape-plan/,,,,
100 Million BC,Griff Furst,1.95,"['Adventure', 'Science Fiction', 'Action']",1063,https://letterboxd.com/film/100-million-bc/,,,,
Doghouse,Jake West,2.81,"['Horror', 'Comedy']",5202,https://letterboxd.com/film/doghouse/,,,,
Cube Zero,Ernie Barbarash,2.43,"['Mystery', 'Thriller', 'Science Fiction']",20259,https://letterboxd.com/film/cube-zero/,,,,
Chopper Chicks in Zombietown,Dan Hoskins,2.81,"['Comedy', 'Horror']",828,https://letterboxd.com/film/chopper-chicks-in-zombietown/,,,,
Grabbers,Jon Wright,3.18,"['Science Fiction', 'Horror', 'Mystery', 'Comedy', 'Thriller']",11890,https://letterboxd.com/film/grabbers/,,,,
Cherry 2000,Steve De Jarnatt,2.97,"['Science Fiction', 'Comedy', 'Romance', 'Action', 'Adventure']",7164,https://letterboxd.com/film/cherry-2000/,,,,
Cube 2: Hypercube,Andrzej Sekula,2.28,"['Thriller', 'Science Fiction', 'Mystery']",31743,https://letterboxd.com/film/cube-2-hypercube/,,,,
Eegah,Arch Hall Sr.,1.86,"['Science Fiction', 'Romance', 'Horror']",2552,https://letterboxd.com/film/eegah/,,,,
Airplane vs Volcano,"Jon Kondelik, James Kondelik",1.83,['Action'],1300,https://letterboxd.com/film/airplane-vs-volcano/,,,,
Animal,Brett Simmons,2.37,"['Thriller', 'Horror']",4079,https://letterboxd.com/film/animal-2014/,,,,
Screamers,Christian Duguay,3.01,"['Science Fiction', 'War', 'Horror']",10530,https://letterboxd.com/film/screamers-1995/,,,,
All Superheroes Must Die,Jason Trost,2.57,"['Science Fiction', 'Thriller', 'Horror']",952,https://letterboxd.com/film/all-superheroes-must-die/,,,,
Skeleton Man,Johnny Martin,2.4,"['Horror', 'Action']",1053,https://letterboxd.com/film/skeleton-man/,,,,
Pledge This!,William Heins,1.58,['Comedy'],1614,https://letterboxd.com/film/pledge-this/,,,,
Dead Before Dawn,April Mullen,2.48,"['Adventure', 'Comedy', 'Horror']",2221,https://letterboxd.com/film/dead-before-dawn-2012/,,,,
The Monkey's Paw,Brett Simmons,2.28,"['Horror', 'Thriller']",1260,https://letterboxd.com/film/the-monkeys-paw-2013/,,,,
V/H/S: Viral,"Nacho Vigalondo, Marcel Sarmiento",1.79,"['Thriller', 'Horror']",33541,https://letterboxd.com/film/v-h-s-viral/,,,,
Foodfight!,Lawrence Kasanoff,1.29,"['Action', 'Adventure', 'Comedy', 'Animation', 'Family', 'War']",16225,https://letterboxd.com/film/foodfight/,,,,
The Red Queen Kills Seven Times,Emilio P. Miraglia,3.41,"['Thriller', 'Mystery', 'Horror']",7987,https://letterboxd.com/film/the-red-queen-kills-seven-times/,,,,
Blood Of Ghastly Horror,Al Adamson,2.72,"['Science Fiction', 'Horror']",422,https://letterboxd.com/film/blood-of-ghastly-horror/,,,,
The Blood Rose,Claude Mulot,3.23,['Horror'],490,https://letterboxd.com/film/the-blood-rose/,,,,
Blood Suckers,"Robert Hartford-Davis, Julian More",2.77,['Horror'],563,https://letterboxd.com/film/blood-suckers-1971/,,,,
Bloodlust!,Ralph Brooke,2.46,"['Horror', 'Drama', 'Adventure']",1092,https://letterboxd.com/film/bloodlust/,,,,
Blood Orgy of the She-Devils,Ted V. Mikels,2.67,['Horror'],700,https://letterboxd.com/film/blood-orgy-of-the-she-devils/,,,,
Blood of Dracula's Castle,Al Adamson,2.52,['Horror'],872,https://letterboxd.com/film/blood-of-draculas-castle/,,,,
Blood Feast,Herschell Gordon Lewis,2.74,['Horror'],13372,https://letterboxd.com/film/blood-feast/,,,,
The Blood Drinkers,Gerardo de Leon,3.15,['Horror'],549,https://letterboxd.com/film/the-blood-drinkers/,,,,
Blood of Dracula,Herbert L. Strock,2.72,['Horror'],1126,https://letterboxd.com/film/blood-of-dracula/,,,,
The Blood on Satan's Claw,Piers Haggard,3.29,['Horror'],18286,https://letterboxd.com/film/the-blood-on-satans-claw/,,,,
Bloodeaters,Charles McCrann,2.4,['Horror'],1168,https://letterboxd.com/film/bloodeaters/,,,,
Zaat,Don Barton,2.05,"['Science Fiction', 'Thriller', 'Horror']",2415,https://letterboxd.com/film/zaat/,,,,
Blood of the Vampire,Henry Cass,2.81,"['Science Fiction', 'Horror']",1129,https://letterboxd.com/film/blood-of-the-vampire/,,,,
Blood Mania,Robert Vincent O'Neil,2.56,['Horror'],873,https://letterboxd.com/film/blood-mania/,,,,
The Torture Chamber of Dr. Sadism,Harald Reinl,2.87,"['Horror', 'Mystery']",3903,https://letterboxd.com/film/the-torture-chamber-of-dr-sadism/,,,,
The Night Caller,John Gilling,3.1,"['Science Fiction', 'Horror']",362,https://letterboxd.com/film/the-night-caller-1965/,,,,
The Blood of Nostradamus,Federico Curiel,nan,['Horror'],36,https://letterboxd.com/film/the-blood-of-nostradamus/,,,,
The Blood Spattered Bride,Vicente Aranda,3.33,"['Horror', 'Drama', 'Thriller']",5131,https://letterboxd.com/film/the-blood-spattered-bride/,,,,
Klute,Alan J. Pakula,3.84,"['Thriller', 'Mystery', 'Crime']",57003,https://letterboxd.com/film/klute/,,,,
The Sandman,Paul Berry,3.8,"['Animation', 'Fantasy', 'Horror']",6559,https://letterboxd.com/film/the-sandman/,,,,
I Am Breathing,"Emma Davie, Morag McKinnon",nan,['Documentary'],85,https://letterboxd.com/film/i-am-breathing/,,,,
Whisper of the Heart,Yoshifumi Kondo,4.17,"['Drama', 'Animation', 'Family']",315463,https://letterboxd.com/film/whisper-of-the-heart/,,,,
The Century of the Self,Adam Curtis,4.24,['Documentary'],6809,https://letterboxd.com/film/the-century-of-the-self/,,,,
"Goodbye, Mr. Chips",Sam Wood,3.72,"['Drama', 'Romance']",4520,https://letterboxd.com/film/goodbye-mr-chips/,,,,
Stereo (Tile 3B of a CAEE Educational Mosaic),David Cronenberg,2.74,['Science Fiction'],7803,https://letterboxd.com/film/stereo-tile-3b-of-a-caee-educational-mosaic/,,,,
Dear God No!,James Bickert,2.76,"['Comedy', 'Horror']",572,https://letterboxd.com/film/dear-god-no/,,,,
Jurassic Shark,Brett Kelly,1.41,"['Thriller', 'Action', 'Horror', 'Science Fiction', 'Adventure']",3553,https://letterboxd.com/film/jurassic-shark/,,,,
Hatchetman,Robert Tiffe,nan,"['Horror', 'Thriller']",185,https://letterboxd.com/film/hatchetman/,,,,
Livid,"Alexandre Bustillo, Julien Maury",2.88,['Horror'],7287,https://letterboxd.com/film/livid/,,,,
Super Hybrid,Eric Valette,2.67,['Horror'],596,https://letterboxd.com/film/super-hybrid/,,,,
Destroyer,Robert Kirk,2.53,"['Horror', 'Thriller']",1564,https://letterboxd.com/film/destroyer/,,,,
Dragonfyre,Kohl Glass,2.76,"['Action', 'Adventure', 'Fantasy']",359,https://letterboxd.com/film/dragonfyre-2013/,,,,
Total Retribution,Andrew Bellware,nan,"['Science Fiction', 'Thriller', 'Horror']",42,https://letterboxd.com/film/total-retribution/,,,,
Some Guy Who Kills People,Jack Perez,3.1,"['Comedy', 'Thriller', 'Horror']",1917,https://letterboxd.com/film/some-guy-who-kills-people/,,,,
Raiders of the Lost Shark,Brett Kelly,2.16,"['Adventure', 'Horror', 'Science Fiction', 'Comedy']",676,https://letterboxd.com/film/raiders-of-the-lost-shark/,,,,
Out for a Kill,Michael Oblowitz,2.08,"['Thriller', 'Action']",1487,https://letterboxd.com/film/out-for-a-kill/,,,,
Frogs,George McCowan,2.41,['Horror'],9126,https://letterboxd.com/film/frogs/,,,,
Frightmare,Pete Walker,3.22,"['Thriller', 'Horror']",2572,https://letterboxd.com/film/frightmare/,,,,
Nemesis,Albert Pyun,3.17,"['Science Fiction', 'Action', 'Thriller']",8933,https://letterboxd.com/film/nemesis/,,,,
Ghoulies,Luca Bercovici,2.38,"['Comedy', 'Horror', 'Fantasy']",14446,https://letterboxd.com/film/ghoulies/,,,,
Link,Richard Franklin,3.07,"['Horror', 'Thriller']",3728,https://letterboxd.com/film/link/,,,,
Nemesis 2: Nebula,Albert Pyun,2.4,"['Action', 'Science Fiction', 'Thriller']",1419,https://letterboxd.com/film/nemesis-2-nebula/,,,,
Ghoulies II,Albert Band,2.81,"['Horror', 'Comedy']",6626,https://letterboxd.com/film/ghoulies-ii/,,,,
Dead Silence,James Wan,2.73,['Horror'],92972,https://letterboxd.com/film/dead-silence/,,,,
Nemesis 3: Time Lapse,Albert Pyun,2.31,"['Action', 'Science Fiction', 'Thriller']",871,https://letterboxd.com/film/nemesis-3-time-lapse/,,,,
Gnaw,Gregory Mandry,2.62,"['Comedy', 'Horror']",318,https://letterboxd.com/film/gnaw/,,,,
Rollerball,John McTiernan,1.78,"['Action', 'Thriller', 'Science Fiction']",13144,https://letterboxd.com/film/rollerball-2002/,,,,
Friday Foster,Arthur Marks,3.27,"['Thriller', 'Action']",4044,https://letterboxd.com/film/friday-foster/,,,,
Nemesis 4: Death Angel,Albert Pyun,2.46,"['Science Fiction', 'Thriller', 'Action']",706,https://letterboxd.com/film/nemesis-4-death-angel/,,,,
Elephant Stampede,Ford Beebe,nan,"['Drama', 'Adventure']",41,https://letterboxd.com/film/elephant-stampede/,,,,
Ballad in Blue,Paul Henreid,nan,"['Drama', 'Music']",67,https://letterboxd.com/film/ballad-in-blue/,,,,
Blue Hawaii,Norman Taurog,2.94,"['Comedy', 'Music']",8570,https://letterboxd.com/film/blue-hawaii/,,,,
The Bloody Vampire,Miguel Morayta,3.14,['Horror'],211,https://letterboxd.com/film/the-bloody-vampire/,,,,
Bloody Pit of Horror,Massimo Pupillo,2.62,['Horror'],2690,https://letterboxd.com/film/bloody-pit-of-horror/,,,,
Blue Denim,Philip Dunne,3.35,"['Romance', 'Drama']",230,https://letterboxd.com/film/blue-denim/,,,,
Blue Sunshine,Jeff Lieberman,3.17,"['Mystery', 'Science Fiction', 'Horror']",5936,https://letterboxd.com/film/blue-sunshine/,,,,
The Body Stealers,Gerry Levy,2.85,"['Mystery', 'Science Fiction', 'Horror']",346,https://letterboxd.com/film/the-body-stealers/,,,,
The Blue Bird,George Cukor,3.03,"['Fantasy', 'Adventure', 'Family', 'Drama']",445,https://letterboxd.com/film/the-blue-bird-1976-4/,,,,
Bluebeard's 10 Honeymoons,W. Lee Wilder,nan,['Mystery'],86,https://letterboxd.com/film/bluebeards-10-honeymoons/,,,,
"Goké, Body Snatcher from Hell",Hajime Sato,3.26,"['Science Fiction', 'Horror']",4014,https://letterboxd.com/film/goke-body-snatcher-from-hell/,,,,
The Bloody Brood,Julian Roffman,3.15,"['Drama', 'Thriller', 'Crime']",328,https://letterboxd.com/film/the-bloody-brood/,,,,
